Timestamp, Message
2023/04/05 11:03:44,Initializing from myWebCamTextureToMatHelper...
2023/04/05 11:03:44,Successfully found correct camera.
2023/04/05 11:03:44,NEW webCamTexture ID: -228
2023/04/05 11:03:44,NEW webCamTexture width: 16
2023/04/05 11:03:44,NEW webCamTexture height: 16
2023/04/05 11:03:44,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/05 11:03:44,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/05 11:03:44,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/05 11:03:44,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/05 11:03:45,GameEvent raised: CloseAllWindows
2023/04/05 11:03:45,Starting app...
2023/04/05 11:03:45,GameEvent raised: Attract
2023/04/05 11:03:45,GameEvent raised: NonScanWindowIsIn
2023/04/05 11:03:45,Webcam pausing...
2023/04/05 11:03:48,GameEvent raised: CloseAllWindows
2023/04/05 11:03:48,GameEvent raised: ScanWindow
2023/04/05 11:03:48,GameEvent raised: Start Click
2023/04/05 11:03:48,GameEvent raised: ScanWindowIsIn
2023/04/05 11:03:48,Webcam playing...
2023/04/05 11:12:41,GameEvent raised: On Begin Scan
2023/04/05 11:12:46,Quit application via 'Escape' key.
2023/04/05 11:12:46,Application Quit
2023/04/05 11:13:12,Application Awake - version #2023.1.18
2023/04/05 11:13:12,Primary Display    App (screen dims): 1920 x 1080 (1.777778)   "Current Resolution": 1920 x 1080   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 11:13:12,Activated second display.   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 11:13:13,GameEvent raised: CloseAllWindows
2023/04/05 11:13:13,GameEvent raised: MuralPositionsLoaded
2023/04/05 11:13:13,GameEvent raised: ConfigLoaded
2023/04/05 11:13:13,Initializing from myWebCamTextureToMatHelper...
2023/04/05 11:13:13,Successfully found correct camera.
2023/04/05 11:13:13,NEW webCamTexture ID: -268
2023/04/05 11:13:13,NEW webCamTexture width: 16
2023/04/05 11:13:13,NEW webCamTexture height: 16
2023/04/05 11:13:13,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/05 11:13:13,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/05 11:13:13,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/05 11:13:13,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/05 11:13:13,GameEvent raised: WindowsRefreshed
2023/04/05 11:13:13,GameEvent raised: CloseAllWindows
2023/04/05 11:13:13,Starting app...
2023/04/05 11:13:13,GameEvent raised: Attract
2023/04/05 11:13:13,GameEvent raised: NonScanWindowIsIn
2023/04/05 11:13:13,Webcam pausing...
2023/04/05 11:13:23,GameEvent raised: CloseAllWindows
2023/04/05 11:13:23,GameEvent raised: ScanWindow
2023/04/05 11:13:23,GameEvent raised: Start Click
2023/04/05 11:13:23,GameEvent raised: ScanWindowIsIn
2023/04/05 11:13:23,Webcam playing...
2023/04/05 11:13:41,Quit application via 'Escape' key.
2023/04/05 11:13:41,Application Quit
2023/04/05 11:15:08,Application Awake - version #2023.1.18
2023/04/05 11:15:08,Primary Display    App (screen dims): 1920 x 1080 (1.777778)   "Current Resolution": 1920 x 1080   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 11:15:08,Activated second display.   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 11:15:08,Opening attract...
2023/04/05 11:15:09,GameEvent raised: CloseAllWindows
2023/04/05 11:15:09,GameEvent raised: MuralPositionsLoaded
2023/04/05 11:15:09,GameEvent raised: ConfigLoaded
2023/04/05 11:15:09,Initializing from myWebCamTextureToMatHelper...
2023/04/05 11:15:09,Successfully found correct camera.
2023/04/05 11:15:09,NEW webCamTexture ID: -274
2023/04/05 11:15:09,NEW webCamTexture width: 16
2023/04/05 11:15:09,NEW webCamTexture height: 16
2023/04/05 11:15:09,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/05 11:15:09,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/05 11:15:09,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/05 11:15:09,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/05 11:15:09,GameEvent raised: WindowsRefreshed
2023/04/05 11:15:09,GameEvent raised: CloseAllWindows
2023/04/05 11:15:09,Starting app...
2023/04/05 11:15:09,GameEvent raised: Attract
2023/04/05 11:15:10,GameEvent raised: NonScanWindowIsIn
2023/04/05 11:15:10,Webcam pausing...
2023/04/05 11:15:11,Closing attract...
2023/04/05 11:15:12,GameEvent raised: CloseAllWindows
2023/04/05 11:15:12,GameEvent raised: ScanWindow
2023/04/05 11:15:12,GameEvent raised: ScanWindowIsIn
2023/04/05 11:15:12,Webcam playing...
2023/04/05 11:16:13,Quit application via 'Escape' key.
2023/04/05 11:16:13,Application Quit
2023/04/05 11:26:23,Application Awake - version #2023.1.18
2023/04/05 11:26:23,Primary Display    App (screen dims): 1920 x 1080 (1.777778)   "Current Resolution": 1920 x 1080   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 11:26:23,Activated second display.   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/05 11:26:23,Opening attract...
2023/04/05 11:26:23,GameEvent raised: CloseAllWindows
2023/04/05 11:26:23,GameEvent raised: MuralPositionsLoaded
2023/04/05 11:26:23,GameEvent raised: ConfigLoaded
2023/04/05 11:26:23,Initializing from myWebCamTextureToMatHelper...
2023/04/05 11:26:23,Successfully found correct camera.
2023/04/05 11:26:23,NEW webCamTexture ID: -274
2023/04/05 11:26:23,NEW webCamTexture width: 16
2023/04/05 11:26:23,NEW webCamTexture height: 16
2023/04/05 11:26:24,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/05 11:26:24,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/05 11:26:24,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/05 11:26:24,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/05 11:26:24,GameEvent raised: WindowsRefreshed
2023/04/05 11:26:24,GameEvent raised: CloseAllWindows
2023/04/05 11:26:24,Starting app...
2023/04/05 11:26:24,GameEvent raised: Attract
2023/04/05 11:26:24,GameEvent raised: NonScanWindowIsIn
2023/04/05 11:26:24,Webcam pausing...
2023/04/05 11:26:27,Closing attract...
2023/04/05 11:26:30,GameEvent raised: CloseAllWindows
2023/04/05 11:26:30,GameEvent raised: ScanWindow
2023/04/05 11:26:30,GameEvent raised: Start Click
2023/04/05 11:26:30,GameEvent raised: ScanWindowIsIn
2023/04/05 11:26:30,Webcam playing...
2023/04/05 11:27:20,Quit application via 'Escape' key.
2023/04/05 11:27:20,Application Quit
